"";"ApplicationNumber";"Mark";"MarkCurrentStatusCode";"ApplicationDate";"ExpiryDate";"DEPOSANT";"DEPOTIT";"MarkFeature";"url";"search";"FranceX";"depo";"titulaire"
"77";"3890453";"bio sud ouest france aquitaine & midi-pyrénées";"Marque expirée";20120120;20220120;"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3890453";"France;EtatFrançais";"Autre France";"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français NA";"Etat Français"
"78";"3890459";"bio sud ouest france aquitaine & midi-pyrénées";"Marque expirée";20120120;20220120;"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3890459";"France;EtatFrançais";"Autre France";"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français NA";"Etat Français"
"79";"3890466";"bio sud ouest france aquitaine & midi-pyrénées";"Marque expirée";20120120;20220120;"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3890466";"France;EtatFrançais";"Autre France";"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français NA";"Etat Français"
"80";"3890471";"bio sud ouest france aquitaine & midi-pyrénées";"Marque expirée";20120120;20220120;"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3890471";"France;EtatFrançais";"Autre France";"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français NA";"Etat Français"
"81";"3890478";"bio sud ouest france aquitaine & midi-pyrénées";"Marque expirée";20120120;20220120;"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3890478";"France;EtatFrançais";"Autre France";"conseil regional d&apos;aquitaine, collectivité territoriale de l&apos;etat français,conseil regional midi-pyrenees, collectivité territoriale de l&apos;etat français NA";"Etat Français"
"82";"3890301";"ambassadeur des terroirs de france";"Marque expirée";20120118;20220118;"cez / bergerie nationale, etablissement public, bergerie nationale";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3890301";"France;EtablissementPublic";"[de|en|la] France";"cez / bergerie nationale, etablissement public, bergerie nationale NA";"Etablissement public"
"83";"3873556";"fms france management school";"Marque expirée";20111114;20211114;"syndicat mixte de l&apos;escem, etablissement public";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3873556";"France;EtablissementPublic";"Autre France";"syndicat mixte de l&apos;escem, etablissement public NA";"Etablissement public"
"84";"3866071";"france rendezvousenfrance.com";"Marque expirée";20111007;20211007;"etat francais représenté par le ministère de l&apos;économie, des finances et de l&apos;industrie, ministère";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3866071";"France;EtatFrançais";"France X";"etat francais représenté par le ministère de l&apos;économie, des finances et de l&apos;industrie, ministère NA";"Etat Français"
"85";"3856983";"comité pour l&apos;histoire économique et financière de la france – cheff";"Marque renouvelée";20110907;20310907;"etat français représenté par le ministre de l&apos;economie, des finances et de la relance - igpde, etat français";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3856983";"France;EtatFrançais";"[de|en|la] France";"etat français représenté par le ministre de l&apos;economie, des finances et de la relance - igpde, etat français NA";"Etat Français"
"86";"3850729";"france rendezvousenfrance.com";"Marque expirée";20110729;20210729;"etat francais, ministère, représenté par le ministère de l&apos;economie, des finances et de l&apos;industrie";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3850729";"France;EtatFrançais";"France X";"etat francais, ministère, représenté par le ministère de l&apos;economie, des finances et de l&apos;industrie NA";"Etat Français"
"87";"3843317";"cci de france : l&apos;entreprise c&apos;est nous";"Marque expirée";20110701;20210701;"chambre de commerce et d&apos;industrie marseille provence, etablissement public administratif";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3843317";"France;EtablissementPublic";"[de|en|la] France";"chambre de commerce et d&apos;industrie marseille provence, etablissement public administratif NA";"EPA"
"88";"3842376";"maison de l&apos;histoire de france";"Marque expirée";20110629;20210629;"association de préfiguration de la maison de l&apos;histoire de france apmhf, association loi 1901";"etablissement public de la maison de l histoire de france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3842376";"France;EtablissementPublic";"[de|en|la] France";"association de préfiguration de la maison de l&apos;histoire de france apmhf, association loi 1901 etablissement public de la maison de l histoire de france";"Etablissement public"
"89";"3835439";"france business school";"Demande totalement rejetée";20110530;NA;"syndicat mixte de l&apos;escem, etablissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3835439";"France;EtablissementPublic";"France X";"syndicat mixte de l&apos;escem, etablissement public NA";"Etablissement public"
"90";"3835440";"france management school";"Demande totalement rejetée";20110530;NA;"syndicat mixte de l&apos;escem, etablissement public";NA;"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3835440";"France;EtablissementPublic";"France X";"syndicat mixte de l&apos;escem, etablissement public NA";"Etablissement public"
"91";"3816805";"cci grand hainaut nord de france";"Marque expirée";20110321;20210321;"chambre de commerce et d&apos;industrie nord de france, etablissement public de l&apos;etat";"chambre de commerce et d industrie grand hainaut";"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3816805";"France;EtablissementPublic";"[de|en|la] France";"chambre de commerce et d&apos;industrie nord de france, etablissement public de l&apos;etat chambre de commerce et d industrie grand hainaut";"Etablissement public"
"92";"3809519";"france aerotech";"Marque expirée";20110225;20210225;"enac, etablissement public";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3809519";"France;EtablissementPublic";"France X";"enac, etablissement public NA";"Etablissement public"
"93";"3794596";"elfe grandir en france";"Marque expirée";20101227;20201227;"institut national d&apos;études démographiques (ined), etablissement public à caractère scientifique et technologique (epst)";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3794596";"France;EtablissementPublic";"[de|en|la] France";"institut national d&apos;études démographiques (ined), etablissement public à caractère scientifique et technologique (epst) NA";"EPST"
"94";"3777506";"vignobles & découvertes france";"Marque renouvelée";20101026;20301026;"etat français représenté par le ministre de l&apos;economie, des finances et de la relance, etat français";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3777506";"France;EtatFrançais";"X France";"etat français représenté par le ministre de l&apos;economie, des finances et de la relance, etat français NA";"Etat Français"
"95";"3774263";"growth valley agrowest pioneers france";"Marque expirée";20101012;20201012;"chambre régionale d&apos;agriculture des pays de la loire, etablissement public d&apos;etat";NA;"Combined";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3774263";"France;EtablissementPublic";"X France";"chambre régionale d&apos;agriculture des pays de la loire, etablissement public d&apos;etat NA";"Etablissement public"
"96";"3765462";"equipe de france de l&apos;export";"Marque renouvelée";20100910;20300910;"business france, etablissement public à caractère industriel et commercial";"business france";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3765462";"France;EtablissementPublic";"[de|en|la] France";"business france, etablissement public à caractère industriel et commercial business france";"EPIC"
"97";"3749498";"docks nord de france";"Marque expirée";20100625;20200625;"chambre de commerce et d&apos;industrie du valenciennois, etablissement public de l&apos;etat";"chambre de commerce et d industrie nord de france,chambre de commerce et d industrie grand hainaut";"Word";"https://api-gateway.inpi.fr/services/apidiffusion/api/marques/notice/FR3749498";"France;EtablissementPublic";"[de|en|la] France";"chambre de commerce et d&apos;industrie du valenciennois, etablissement public de l&apos;etat chambre de commerce et d industrie nord de france,chambre de commerce et d industrie grand hainaut";"Etablissement public"
